3021,"Jetstar Asia Airways","Guilin","China","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Macau","Macau","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Manila","Philippines","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Penang","Malaysia","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Perth","Australia","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Phnom-penh","Cambodia","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Siem-reap","Cambodia","Phnom-penh","Cambodia",0
3021,"Jetstar Asia Airways","Yangon","Burma","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Ho Chi Minh City","Vietnam","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Auckland","New Zealand",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Bangkok","Thailand",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Haikou","China",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Hangzhou","China",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Hong Kong","Hong Kong",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Phuket","Thailand",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Kuala Lumpur","Malaysia",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Guilin","China",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Macau","Macau",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Manila","Philippines",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Penang","Malaysia",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Perth","Australia",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Phnom-penh","Cambodia",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Siem-reap","Cambodia",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Yangon","Burma",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Ho Chi Minh City","Vietnam",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Shantou","China",0
3021,"Jetstar Asia Airways","Singapore","Singapore","Taipei","Taiwan",0
3021,"Jetstar Asia Airways","Shantou","China","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Taipei","Taiwan","Osaka","Japan",0
3021,"Jetstar Asia Airways","Taipei","Taiwan","Singapore","Singapore",0
2916,"Intersky","Duesseldorf","Germany","Friedrichshafen","Germany",0
2916,"Intersky","Marina Di Campo","Italy","Friedrichshafen","Germany",0
2916,"Intersky","Friedrichshafen","Germany","Duesseldorf","Germany",0
2916,"Intersky","Friedrichshafen","Germany","Marina Di Campo","Italy",0
2916,"Intersky","Friedrichshafen","Germany","Graz","Austria",0
2916,"Intersky","Friedrichshafen","Germany","Hamburg","Germany",0
2916,"Intersky","Friedrichshafen","Germany","Olbia","Italy",0
2916,"Intersky","Friedrichshafen","Germany","Berlin","Germany",0
2916,"Intersky","Friedrichshafen","Germany","Vienna","Austria",0
2916,"Intersky","Graz","Austria","Friedrichshafen","Germany",0
2916,"Intersky","Hamburg","Germany","Friedrichshafen","Germany",0
2916,"Intersky","Olbia","Italy","Friedrichshafen","Germany",0
2916,"Intersky","Berlin","Germany","Friedrichshafen","Germany",0
2916,"Intersky","Vienna","Austria","Friedrichshafen","Germany",0
9818,"Air Arabia Maroc","Amsterdam","Netherlands","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Amsterdam","Netherlands","","Morocco",0
9818,"Air Arabia Maroc","Amsterdam","Netherlands","Oujda","Morocco",0
9818,"Air Arabia Maroc","Amsterdam","Netherlands","Tanger","Morocco",0
9818,"Air Arabia Maroc","Barcelona","Spain","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Bergamo","Italy","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Bologna","Italy","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Brussels","Belgium","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Brussels","Belgium","Fez","Morocco",0
9818,"Air Arabia Maroc","Brussels","Belgium","","Morocco",0
9818,"Air Arabia Maroc","Paris","France","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Paris","France","Fez","Morocco",0
9818,"Air Arabia Maroc","Paris","France","","Morocco",0
9818,"Air Arabia Maroc","Paris","France","Oujda","Morocco",0
9818,"Air Arabia Maroc","Cologne","Germany","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Amsterdam","Netherlands",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Barcelona","Spain",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Bergamo","Italy",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Bologna","Italy",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Brussels","Belgium",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Paris","France",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Cologne","Germany",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Levaldigi","Italy",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Fez","Morocco",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Lyon","France",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Montpellier","France",0
9818,"Air Arabia Maroc","Casablanca","Morocco","","Morocco",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Istanbul","Turkey",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Tanger","Morocco",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Treviso","Italy",0
9818,"Air Arabia Maroc","Casablanca","Morocco","Tunis","Tunisia",0
9818,"Air Arabia Maroc","Levaldigi","Italy","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Fez","Morocco","Brussels","Belgium",0
9818,"Air Arabia Maroc","Fez","Morocco","Paris","France",0
9818,"Air Arabia Maroc","Fez","Morocco","Montpellier","France",0
9818,"Air Arabia Maroc","Lyon","France","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Montpellier","France","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Montpellier","France","Fez","Morocco",0
9818,"Air Arabia Maroc","Montpellier","France","","Morocco",0
9818,"Air Arabia Maroc","Montpellier","France","Oujda","Morocco",0
9818,"Air Arabia Maroc","Montpellier","France","Tanger","Morocco",0
9818,"Air Arabia Maroc","","Morocco","Amsterdam","Netherlands",0
9818,"Air Arabia Maroc","","Morocco","Brussels","Belgium",0
9818,"Air Arabia Maroc","","Morocco","Paris","France",0
9818,"Air Arabia Maroc","","Morocco","Cologne","Germany",0
9818,"Air Arabia Maroc","","Morocco","Montpellier","France",0
9818,"Air Arabia Maroc","Oujda","Morocco","Amsterdam","Netherlands",0
9818,"Air Arabia Maroc","Oujda","Morocco","Paris","France",0
9818,"Air Arabia Maroc","Oujda","Morocco","Montpellier","France",0
9818,"Air Arabia Maroc","Istanbul","Turkey","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Tanger","Morocco","Amsterdam","Netherlands",0
9818,"Air Arabia Maroc","Tanger","Morocco","Montpellier","France",0
9818,"Air Arabia Maroc","Treviso","Italy","Casablanca","Morocco",0
9818,"Air Arabia Maroc","Tunis","Tunisia","Casablanca","Morocco",0
5002,"Tiara Air","Oranjestad","Aruba","Kralendijk","Netherlands Antilles",0
5002,"Tiara Air","Oranjestad","Aruba","Willemstad","Netherlands Antilles",0
5002,"Tiara Air","Oranjestad","Aruba","Paraguana","Venezuela",0
5002,"Tiara Air","Oranjestad","Aruba","Maracaibo","Venezuela",0
5002,"Tiara Air","Oranjestad","Aruba","Rio Hacha","Colombia",0
5002,"Tiara Air","Kralendijk","Netherlands Antilles","Oranjestad","Aruba",0
